"SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock","Estado"
"SUC06","Sal Bio 2","5164457378","Condimentos","2027-04-26","Pepsi","73.71","16","Disponible"
"SUC06","Azucar Plus 2","7896382125","Condimentos","2029-10-20","Miguelito","50.91","60","Disponible"
"SUC06","Pimienta Clasico 1","4048739665","Condimentos","2028-03-14","Siembra","71.52","45","Disponible"
"SUC06","Oregano Clasico 2","9378307592","Condimentos","2026-05-25","Dos Pinos","57.95","155","Disponible"
"SUC06","Salsa de Tomate","4340584292","Condimentos","2028-04-02","Rica","228.77","228","Agotado"
"SUC06","Pizza Congelada Mini 2","1661759010","Congelados","2029-07-10","Nutrileche","88.33","248","Disponible"
"SUC06","Helado Vainilla Clasico 1","4744348135","Congelados","2028-04-23","Café Rey","206.42","481","Disponible"
"SUC06","Leche Entera Extra 3","4112007191","Lacteos","2028-05-05","Dos Pinos","117.55","366","Disponible"
"SUC06","Leche Descremada Natural 1","5004358412","Lacteos","2025-11-26","Coca-Cola","173.33","305","Agotado"
"SUC06","Queso Fresco 1","8497100471","Lacteos","2027-03-02","Café Rey","10.51","389","Disponible"
"SUC06","Yogurt Natural Clasico","1861379367","Lacteos","2027-03-16","Miguelito","75.21","273","Agotado"
"SUC06","Crema Fresca Bio 2","2171040915","Lacteos","2025-07-02","Kern's","43.59","59","Disponible"
"SUC06","Cafe Molido Extra 1","7625110398","Bebidas","2026-03-17","Tío Pelón","139.59","139","Disponible"
"SUC06","Cafe Instantaneo Plus 4","2051515688","Bebidas","2027-04-25","La Mejor","22.45","314","Agotado"
"SUC06","Jugo de Naranja 1","1558663601","Bebidas","2025-09-12","Dos Pinos","120.33","346","Agotado"
"SUC06","Agua Pura 2","5664848084","Bebidas","2028-10-03","Siembra","101.02","361","Agotado"
"SUC06","Refresco Cola Plus 2","6822362090","Bebidas","2029-05-31","Miguelito","86.42","102","Disponible"
"SUC06","Arroz Blanco Familiar 2","3438636480","Granos","2029-05-01","Del Monte","27.76","411","Disponible"
"SUC06","Frijoles Negros Familiar 3","8587031776","Granos","2026-09-02","Nestle","120.28","486","Disponible"
"SUC06","Lentejas Clasico 2","2683957564","Granos","2027-04-08","Miguelito","176.41","341","Disponible"
"SUC06","Maiz Amarillo Familiar 2","3093825472","Granos","2027-05-21","Del Monte","21.01","58","Agotado"
"SUC06","Avena Light 4","3468224333","Granos","2029-12-31","Tío Pelón","129.45","208","Disponible"
"SUC06","Pollo Entero Clasico 2","7274839226","Carnes","2028-11-23","Unilever","149.68","123","Disponible"
"SUC06","Carne Molida Familiar 1","2648479139","Carnes","2029-04-22","Kern's","88.47","417","Agotado"
"SUC06","Salchicha Premium","3981279224","Carnes","2025-11-07","Tío Pelón","47.41","343","Agotado"
"SUC06","Atun en Aceite Bio 1","7283143895","Conservas","2027-11-29","Nestle","141.0","421","Disponible"
"SUC06","Sardinas Premium 1","9888897104","Conservas","2028-10-04","Miguelito","31.64","417","Agotado"
"SUC06","Tomate en Lata Clasico 1","3835386061","Conservas","2026-03-12","Siembra","27.18","419","Disponible"
"SUC06","Aceite Vegetal Light 1","3838463998","Aceites","2027-08-08","Kern's","115.98","150","Agotado"
"SUC06","Aceite de Oliva Extra 1","9063480483","Aceites","2029-03-23","Colgate","78.44","407","Agotado"
"SUC06","Mantequilla Clasico 1","5253259971","Lacteos","2028-04-11","Pepsi","147.77","314","Disponible"
"SUC06","Margarina Natural 3","5563018598","Lacteos","2025-09-17","Rica","225.76","496","Disponible"
"SUC06","Shampoo Bio 5","8993998614","Higiene","2027-11-02","Tío Pelón","217.09","121","Agotado"
"SUC06","Acondicionador Clasico 1","8352011852","Higiene","2028-06-21","Unilever","104.48","223","Disponible"
"SUC06","Jabon Liquido Familiar 1","1597296237","Higiene","2027-06-08","Nutrileche","141.08","432","Agotado"
"SUC06","Pasta Dental Light","1539229515","Higiene","2025-07-03","Nestle","7.84","332","Agotado"
"SUC06","Desodorante Premium 2","1583152392","Higiene","2027-09-30","Nutrileche","38.62","413","Agotado"
"SUC06","Detergente Liquido Plus 1","9290622669","Limpieza","2028-04-09","Pepsi","157.7","233","Agotado"
"SUC06","Suavizante Premium 3","2526032931","Limpieza","2025-06-16","Kern's","50.52","310","Agotado"
"SUC06","Cloro Extra 1","6451389154","Limpieza","2027-06-22","Rica","232.01","296","Disponible"
"SUC06","Escoba Plus 3","2583033048","Hogar","2029-04-15","Dos Pinos","147.17","493","Disponible"
"SUC06","Trapeador Mini 1","8640187694","Hogar","2028-05-07","Siembra","118.91","41","Disponible"
"SUC06","Pan Molde Extra 1","9925293862","Panaderia","2028-08-31","Colgate","160.25","409","Disponible"
"SUC06","Tortillas Clasico 1","5341281639","Panaderia","2028-01-17","Kern's","116.24","464","Disponible"
"SUC06","Pan Frances Premium","6560341732","Panaderia","2028-10-06","Tío Pelón","46.04","356","Disponible"
"SUC06","Espagueti Plus 2","2118594780","Pastas","2026-05-13","Kern's","159.18","297","Disponible"
"SUC06","Macarrones Natural","3681421120","Pastas","2026-02-15","La Mejor","75.27","43","Disponible"
"SUC06","Papas Fritas Natural 3","2082550715","Snacks","2026-11-09","Rica","155.87","141","Disponible"
"SUC06","Galletas Saladas Plus","7213328054","Snacks","2029-10-20","Tío Pelón","202.92","134","Disponible"
"SUC06","Chocolate Familiar","5437090032","Snacks","2026-03-25","Kern's","246.1","496","Disponible"
"SUC06","Sal Familiar 2","2645689727","Condimentos","2028-12-27","Nestle","166.86","372","Disponible"
"SUC06","Azucar Plus 3","2482088956","Condimentos","2026-01-24","Rica","162.35","387","Disponible"
"SUC06","Pimienta Familiar 3","7007563175","Condimentos","2029-08-19","Siembra","78.83","383","Disponible"
"SUC06","Oregano Premium 1","6970307272","Condimentos","2027-11-08","Rica","69.34","272","Disponible"
"SUC06","Salsa de Tomate Familiar 1","5105433614","Condimentos","2028-12-27","Coca-Cola","28.85","273","Agotado"
"SUC06","Pizza Congelada Plus","8981576848","Congelados","2029-11-30","Dos Pinos","87.07","137","Disponible"
"SUC06","Helado Vainilla Plus 2","6974959934","Congelados","2026-10-09","Tío Pelón","194.42","384","Disponible"
"SUC06","Leche Entera Mini 1","6067703428","Lacteos","2025-06-18","Nutrileche","139.17","345","Disponible"
"SUC06","Leche Descremada 1","2766300020","Lacteos","2027-12-01","Coca-Cola","133.69","351","Disponible"
"SUC06","Queso Fresco Natural 1","2081885552","Lacteos","2025-12-06","Rica","13.34","318","Disponible"
"SUC06","Yogurt Natural Plus 3","3740545127","Lacteos","2025-11-24","Nutrileche","178.48","62","Disponible"
"SUC06","Crema Fresca Premium 2","5153944226","Lacteos","2026-06-13","Colgate","224.52","357","Disponible"
"SUC06","Cafe Molido Familiar 2","9915124505","Bebidas","2029-09-23","Pepsi","116.09","142","Disponible"
"SUC06","Cafe Instantaneo Natural","5612782269","Bebidas","2027-08-05","Coca-Cola","195.39","196","Disponible"
"SUC06","Jugo de Naranja Natural","2136726892","Bebidas","2026-07-16","Kern's","112.94","252","Agotado"
"SUC06","Agua Pura Light","8067296442","Bebidas","2029-09-22","Pepsi","31.57","277","Disponible"
"SUC06","Refresco Cola Plus 3","3763116394","Bebidas","2026-11-13","Dos Pinos","228.59","367","Disponible"
"SUC06","Arroz Blanco Bio 3","9892353238","Granos","2027-12-01","Rica","183.25","398","Agotado"
"SUC06","Frijoles Negros Light 3","9752437379","Granos","2029-05-04","Coca-Cola","100.67","78","Agotado"
"SUC06","Lentejas Plus 1","9605842084","Granos","2028-03-01","Del Monte","178.36","395","Agotado"
"SUC06","Maiz Amarillo Premium 2","4373188745","Granos","2027-07-28","Tío Pelón","137.33","2","Agotado"
"SUC06","Avena Bio 1","6836509775","Granos","2025-09-22","Café Rey","172.05","206","Disponible"
"SUC06","Pollo Entero Clasico 3","9422110981","Carnes","2029-09-05","Miguelito","24.71","236","Disponible"
"SUC06","Carne Molida Extra 2","6115319619","Carnes","2026-01-05","Café Rey","175.49","459","Disponible"
"SUC06","Salchicha Familiar 3","8012785094","Carnes","2025-08-13","Unilever","185.15","72","Disponible"
"SUC06","Atun en Aceite Plus 5","6319253135","Conservas","2028-06-12","Café Rey","100.25","406","Disponible"
"SUC06","Sardinas Familiar 2","5277072865","Conservas","2027-04-23","Miguelito","14.08","29","Disponible"
"SUC06","Tomate en Lata Premium 1","1507609787","Conservas","2028-05-07","Del Monte","202.74","342","Disponible"
"SUC06","Aceite Vegetal Plus 2","1309381429","Aceites","2029-01-30","Rica","185.19","251","Agotado"
"SUC06","Aceite de Oliva Plus 2","1196716790","Aceites","2025-06-30","Nestle","176.82","67","Disponible"
"SUC06","Mantequilla Natural 2","5712834281","Lacteos","2028-09-23","Dos Pinos","154.75","428","Disponible"
"SUC06","Margarina Bio 1","1947351792","Lacteos","2027-04-22","Miguelito","202.09","219","Agotado"
"SUC06","Shampoo Clasico 1","3344557360","Higiene","2029-11-11","Unilever","83.79","494","Disponible"
"SUC06","Acondicionador Plus","6039919293","Higiene","2026-03-17","Miguelito","20.49","141","Agotado"
"SUC06","Jabon Liquido Light 1","8285534922","Higiene","2026-10-12","Siembra","140.58","225","Disponible"
"SUC06","Pasta Dental Light 1","7925383538","Higiene","2028-02-23","Dos Pinos","195.53","9","Disponible"
"SUC06","Desodorante 1","9972793290","Higiene","2027-01-03","Pepsi","164.68","455","Agotado"
"SUC06","Detergente Liquido Light","1885451419","Limpieza","2027-12-10","Pepsi","161.76","268","Disponible"
"SUC06","Suavizante Light 3","9751516468","Limpieza","2028-11-05","Dos Pinos","49.1","256","Disponible"
"SUC06","Cloro Clasico 2","2798671637","Limpieza","2026-01-27","La Mejor","141.64","99","Disponible"
"SUC06","Escoba Plus 4","6236751117","Hogar","2026-08-01","Colgate","193.73","338","Disponible"
"SUC06","Trapeador Extra","9209762858","Hogar","2029-03-04","Siembra","126.89","82","Disponible"
"SUC06","Pan Molde 1","8064623490","Panaderia","2026-10-28","Coca-Cola","74.84","223","Agotado"
"SUC06","Tortillas 3","3307946396","Panaderia","2028-02-19","La Mejor","43.72","15","Disponible"
"SUC06","Pan Frances Bio 1","4844335785","Panaderia","2028-08-31","Coca-Cola","181.74","304","Agotado"
"SUC06","Espagueti Extra","9153448896","Pastas","2027-03-30","Unilever","61.37","57","Disponible"
"SUC06","Macarrones Extra 2","8463570248","Pastas","2026-08-26","Dos Pinos","218.12","193","Agotado"
"SUC06","Papas Fritas Plus 3","3080515301","Snacks","2026-08-17","Siembra","223.17","75","Agotado"
"SUC06","Galletas Saladas Light 1","6958538302","Snacks","2026-07-03","Café Rey","38.42","369","Disponible"
"SUC06","Chocolate Natural 1","6163456469","Snacks","2028-08-08","Rica","36.17","355","Disponible"
"SUC06","Sal Light 2","7294421869","Condimentos","2027-05-05","Unilever","107.46","390","Disponible"
"SUC06","Azucar Plus 4","4889428336","Condimentos","2026-09-14","Dos Pinos","146.64","284","Agotado"
"SUC06","Pimienta Mini 4","5276345770","Condimentos","2028-01-04","Colgate","149.94","429","Disponible"
"SUC06","Oregano Premium 2","2059371626","Condimentos","2026-08-30","Siembra","85.19","297","Disponible"
"SUC06","Salsa de Tomate Plus 2","4857962086","Condimentos","2025-08-22","Del Monte","107.35","23","Disponible"
"SUC06","Pizza Congelada Premium 2","7576117754","Congelados","2029-04-27","Nutrileche","122.42","409","Disponible"
"SUC06","Helado Vainilla Familiar 1","3127233070","Congelados","2025-06-26","Tío Pelón","25.36","386","Agotado"
"SUC07","Leche Entera Extra 4","5864961001","Lacteos","2025-12-03","Rica","77.47","332","Agotado"
"SUC07","Leche Descremada Natural 2","3506801119","Lacteos","2029-09-28","Nestle","244.22","238","Agotado"
"SUC07","Queso Fresco Light 2","3720442203","Lacteos","2027-07-29","Siembra","215.79","37","Disponible"
"SUC07","Yogurt Natural Mini","5435473617","Lacteos","2029-04-30","Kern's","109.35","139","Disponible"
"SUC07","Crema Fresca Bio 3","5003954344","Lacteos","2029-03-13","Coca-Cola","131.11","466","Disponible"
"SUC07","Cafe Molido Bio 2","6939746472","Bebidas","2027-06-19","Coca-Cola","119.01","21","Disponible"
"SUC07","Cafe Instantaneo Mini 1","4027409334","Bebidas","2026-07-25","Nestle","142.39","397","Disponible"
"SUC07","Jugo de Naranja Extra","3317709657","Bebidas","2029-08-19","Kern's","164.01","378","Disponible"
"SUC07","Agua Pura Extra 2","6671348907","Bebidas","2029-03-25","Pepsi","224.99","258","Disponible"
"SUC07","Refresco Cola","5567135862","Bebidas","2028-03-23","La Mejor","89.58","249","Disponible"
"SUC07","Arroz Blanco Familiar 3","6550233140","Granos","2029-03-10","Tío Pelón","157.13","410","Disponible"
"SUC07","Frijoles Negros Extra 3","2966554388","Granos","2026-06-02","Colgate","24.64","460","Disponible"
"SUC07","Lentejas Bio 4","6002632810","Granos","2028-03-13","Nestle","32.45","76","Disponible"
"SUC07","Maiz Amarillo Mini 1","5392421278","Granos","2028-06-13","Siembra","107.05","350","Disponible"
"SUC07","Avena Familiar 2","6784033506","Granos","2025-07-14","Colgate","113.75","331","Disponible"
"SUC07","Pollo Entero Bio 1","4444516981","Carnes","2029-01-11","Coca-Cola","209.56","267","Agotado"
"SUC07","Carne Molida Plus 2","6696442664","Carnes","2028-05-21","Nutrileche","150.37","357","Agotado"
"SUC07","Salchicha Familiar 4","8685192265","Carnes","2026-09-08","Del Monte","47.08","134","Disponible"
"SUC07","Atun en Aceite Natural 1","1203233294","Conservas","2026-05-07","Kern's","91.51","234","Disponible"
"SUC07","Sardinas Mini 4","2225124755","Conservas","2029-05-21","Tío Pelón","243.44","430","Disponible"
"SUC07","Tomate en Lata Light","2021795614","Conservas","2028-08-20","Nestle","15.08","163","Agotado"
"SUC07","Aceite Vegetal Natural 1","2587729771","Aceites","2025-08-11","Café Rey","55.26","363","Disponible"
"SUC07","Aceite de Oliva Clasico 1","5930382855","Aceites","2026-04-29","La Mejor","114.87","500","Disponible"
"SUC07","Mantequilla Bio","4953233832","Lacteos","2029-09-21","Nestle","104.12","256","Agotado"
"SUC07","Margarina Clasico 1","1670243704","Lacteos","2028-04-05","Coca-Cola","242.69","280","Disponible"
"SUC07","Shampoo Familiar 4","9143161161","Higiene","2028-08-18","Café Rey","242.55","387","Disponible"
"SUC07","Acondicionador Plus 1","9256181725","Higiene","2029-07-08","Del Monte","87.98","58","Disponible"
"SUC07","Jabon Liquido Light 2","5796946333","Higiene","2026-08-26","Del Monte","11.07","317","Disponible"
"SUC07","Pasta Dental Bio","2401733322","Higiene","2028-09-07","La Mejor","154.0","100","Disponible"
"SUC07","Desodorante Natural 2","1840592447","Higiene","2027-11-30","Café Rey","25.48","435","Disponible"
"SUC07","Detergente Liquido Mini 1","2694036518","Limpieza","2028-10-22","La Mejor","125.16","309","Disponible"
"SUC07","Suavizante Clasico 1","2707498619","Limpieza","2027-06-28","Pepsi","180.41","219","Disponible"
"SUC07","Cloro 2","6517531326","Limpieza","2028-07-23","Dos Pinos","91.08","229","Disponible"
"SUC07","Escoba Familiar 1","7195509080","Hogar","2027-10-17","Tío Pelón","45.13","373","Agotado"
"SUC07","Trapeador Light 2","3568114320","Hogar","2028-01-29","Nutrileche","40.19","156","Disponible"
"SUC07","Pan Molde Bio 3","2613930214","Panaderia","2026-12-12","Pepsi","6.62","328","Disponible"
"SUC07","Tortillas Mini 1","4929345815","Panaderia","2027-07-22","Colgate","53.82","427","Agotado"
"SUC07","Pan Frances 4","7808417605","Panaderia","2028-01-06","Unilever","126.05","379","Disponible"
"SUC07","Espagueti 1","5956495207","Pastas","2028-12-25","Del Monte","78.54","328","Disponible"
"SUC07","Macarrones Natural 1","2791674708","Pastas","2029-01-11","Unilever","125.51","353","Disponible"
"SUC07","Papas Fritas Bio 2","8579407622","Snacks","2025-10-15","Kern's","125.8","497","Disponible"
"SUC07","Galletas Saladas Plus 1","8240940498","Snacks","2026-01-31","Coca-Cola","243.69","419","Disponible"
"SUC07","Chocolate Natural 2","1251300243","Snacks","2029-04-20","Nestle","83.32","450","Disponible"
"SUC07","Sal Light 3","5522120947","Condimentos","2027-05-31","Rica","93.49","326","Disponible"
"SUC07","Azucar Natural 3","5021451005","Condimentos","2028-12-08","Nestle","130.9","393","Disponible"
"SUC07","Pimienta Plus 1","4232514826","Condimentos","2027-03-10","Nutrileche","138.21","447","Disponible"
"SUC07","Oregano Natural 1","8251393618","Condimentos","2027-05-22","Nutrileche","28.48","297","Disponible"
"SUC07","Salsa de Tomate 1","6503647391","Condimentos","2027-04-28","Siembra","195.81","211","Disponible"
"SUC07","Pizza Congelada Bio 2","1935771229","Congelados","2026-06-21","Miguelito","128.33","426","Disponible"
"SUC07","Helado Vainilla Premium 1","1328136908","Congelados","2025-07-06","Del Monte","205.62","473","Disponible"
"SUC07","Leche Entera Natural","8263007482","Lacteos","2028-10-06","La Mejor","39.06","227","Disponible"
"SUC07","Leche Descremada Light 2","8343942606","Lacteos","2026-01-29","Unilever","12.05","418","Disponible"
"SUC07","Queso Fresco Light 3","3955140035","Lacteos","2026-02-22","Dos Pinos","80.32","108","Agotado"
"SUC07","Yogurt Natural Bio 3","1333870589","Lacteos","2027-11-01","Rica","194.8","388","Disponible"
"SUC07","Crema Fresca Bio 4","3547672267","Lacteos","2026-11-01","Rica","119.93","466","Disponible"
"SUC07","Cafe Molido Natural 1","3867261857","Bebidas","2026-02-09","Siembra","189.86","401","Disponible"
"SUC07","Cafe Instantaneo Plus 5","4870516577","Bebidas","2025-07-30","Dos Pinos","50.27","180","Disponible"
"SUC07","Jugo de Naranja Natural 1","6788913862","Bebidas","2029-10-17","Tío Pelón","44.34","257","Disponible"
"SUC07","Agua Pura Mini 4","3449142215","Bebidas","2029-09-11","Rica","29.28","297","Disponible"
"SUC07","Refresco Cola Extra 2","9436448791","Bebidas","2028-06-05","Rica","47.08","387","Disponible"
"SUC07","Arroz Blanco Extra 2","7333854872","Granos","2027-11-18","Café Rey","176.04","95","Disponible"
"SUC07","Frijoles Negros Light 4","8880157546","Granos","2026-08-13","La Mejor","245.42","218","Disponible"
"SUC07","Lentejas Premium 2","9523846861","Granos","2028-04-30","Nestle","35.29","57","Agotado"
"SUC07","Maiz Amarillo Clasico","8321763524","Granos","2025-11-16","Coca-Cola","141.5","21","Agotado"
"SUC07","Avena Bio 2","6947589616","Granos","2027-03-01","Café Rey","116.95","377","Agotado"
"SUC07","Pollo Entero Extra 2","7674017947","Carnes","2027-10-25","Unilever","76.19","438","Disponible"
"SUC07","Carne Molida Familiar 2","2578148768","Carnes","2028-03-03","Café Rey","8.13","346","Disponible"
"SUC07","Salchicha Premium 1","1365097623","Carnes","2029-04-24","Kern's","40.13","206","Disponible"
"SUC07","Atun en Aceite Light 2","5572896413","Conservas","2026-07-16","Kern's","243.93","174","Agotado"
"SUC07","Sardinas Bio 3","7438628899","Conservas","2028-09-04","Kern's","192.38","393","Disponible"
"SUC07","Tomate en Lata Premium 2","6824393594","Conservas","2027-09-07","Del Monte","168.34","487","Disponible"
"SUC07","Aceite Vegetal Light 2","8593500258","Aceites","2028-02-28","Del Monte","31.47","129","Disponible"
"SUC07","Aceite de Oliva Light 1","1127661542","Aceites","2025-10-18","Del Monte","185.76","426","Disponible"
"SUC07","Mantequilla Light 3","8212127816","Lacteos","2028-11-28","Dos Pinos","42.42","319","Disponible"
"SUC07","Margarina Mini","8591664389","Lacteos","2027-01-23","Café Rey","199.22","104","Agotado"
"SUC07","Shampoo Familiar 5","7463044261","Higiene","2028-06-12","La Mejor","137.9","415","Disponible"
"SUC07","Acondicionador","9550041076","Higiene","2027-07-26","Del Monte","220.63","61","Disponible"
"SUC07","Jabon Liquido Premium 2","7195731459","Higiene","2028-07-15","Café Rey","13.82","91","Disponible"
"SUC07","Pasta Dental Light 2","7405856143","Higiene","2027-08-06","Del Monte","37.95","367","Disponible"
"SUC07","Desodorante Plus 1","8194175806","Higiene","2028-06-09","Kern's","166.72","351","Agotado"
"SUC07","Detergente Liquido Familiar 3","5534356444","Limpieza","2027-07-14","Kern's","69.53","303","Disponible"
"SUC07","Suavizante Natural","2376463094","Limpieza","2026-02-18","Nutrileche","11.9","24","Disponible"
"SUC07","Cloro Clasico 3","3508119100","Limpieza","2027-04-30","Pepsi","192.47","321","Disponible"
"SUC07","Escoba Premium 3","6829842920","Hogar","2026-10-14","Unilever","91.06","339","Disponible"
"SUC07","Trapeador Natural 2","3544904142","Hogar","2027-02-15","Dos Pinos","228.05","34","Disponible"
"SUC07","Pan Molde Light 3","9674596936","Panaderia","2029-02-07","Nutrileche","84.9","236","Agotado"
"SUC07","Tortillas Plus 1","7103889958","Panaderia","2028-09-17","Rica","10.0","241","Disponible"
"SUC07","Pan Frances Premium 1","7744617116","Panaderia","2029-12-12","Del Monte","83.99","51","Disponible"
"SUC07","Espagueti Extra 1","6737936549","Pastas","2029-02-26","Coca-Cola","128.18","392","Disponible"
"SUC07","Macarrones Plus 2","6581399749","Pastas","2028-03-14","Café Rey","242.51","104","Disponible"
"SUC07","Papas Fritas Mini 1","6214434351","Snacks","2028-08-18","Pepsi","69.96","153","Disponible"
"SUC07","Galletas Saladas Plus 2","9984890483","Snacks","2028-09-25","Coca-Cola","211.83","49","Disponible"
"SUC07","Chocolate Bio 4","7575868324","Snacks","2029-11-16","Dos Pinos","109.64","178","Disponible"
"SUC07","Sal Mini 2","8748665246","Condimentos","2027-03-04","Unilever","111.06","277","Agotado"
"SUC07","Azucar Premium 2","7508461289","Condimentos","2026-06-05","Siembra","169.53","281","Disponible"
"SUC07","Pimienta Mini 5","4705310401","Condimentos","2029-02-13","Nutrileche","146.33","110","Agotado"
"SUC07","Oregano Natural 2","3691907159","Condimentos","2028-01-04","Nestle","132.96","187","Disponible"
"SUC07","Salsa de Tomate Light","8582893964","Condimentos","2027-03-15","Nutrileche","211.81","211","Disponible"
"SUC07","Pizza Congelada Extra 2","8928367839","Congelados","2029-01-14","Nestle","70.4","147","Disponible"
"SUC07","Helado Vainilla Plus 3","6309137211","Congelados","2026-06-29","Rica","63.43","77","Disponible"
"SUC07","Leche Entera Natural 1","7288518038","Lacteos","2027-10-13","Café Rey","142.16","224","Disponible"
"SUC07","Leche Descremada Extra 3","5979406794","Lacteos","2029-11-04","Miguelito","38.43","133","Disponible"
"SUC07","Queso Fresco Mini 2","4661549914","Lacteos","2029-10-20","Rica","241.13","249","Disponible"
"SUC07","Yogurt Natural Bio 4","9397041061","Lacteos","2029-02-06","Siembra","224.71","344","Disponible"
"SUC07","Crema Fresca Premium 3","1603701279","Lacteos","2028-03-21","Siembra","32.42","377","Disponible"
"SUC07","Cafe Molido Mini 2","7550942419","Bebidas","2026-10-01","Kern's","126.63","47","Disponible"
"SUC07","Cafe Instantaneo Clasico 5","2816208531","Bebidas","2026-08-13","Colgate","40.35","90","Agotado"
"SUC07","Jugo de Naranja Premium 3","3531801378","Bebidas","2029-05-03","Dos Pinos","125.14","192","Disponible"
"SUC07","Agua Pura Mini 5","7115094199","Bebidas","2026-12-21","Siembra","172.27","494","Disponible"
"SUC07","Refresco Cola Clasico 2","2323586087","Bebidas","2028-10-23","Rica","163.12","464","Disponible"
"SUC07","Arroz Blanco Extra 3","6947199197","Granos","2027-06-14","Siembra","161.54","359","Disponible"
"SUC07","Frijoles Negros Mini 3","4723534498","Granos","2025-06-17","Siembra","215.12","199","Agotado"
"SUC07","Lentejas Natural 2","2292304779","Granos","2026-09-26","Colgate","234.4","388","Disponible"
"SUC07","Maiz Amarillo Light 2","9228688342","Granos","2029-12-20","Miguelito","159.68","451","Agotado"
"SUC07","Avena 2","7406767748","Granos","2027-04-13","Tío Pelón","185.55","475","Agotado"
"SUC07","Pollo Entero Bio 2","4540774757","Carnes","2025-10-14","Coca-Cola","176.13","260","Agotado"
"SUC07","Carne Molida Plus 3","6698426649","Carnes","2025-09-15","Café Rey","175.33","391","Disponible"
"SUC07","Salchicha Familiar 5","1584511650","Carnes","2027-02-16","Coca-Cola","103.16","322","Disponible"
"SUC07","Atun en Aceite Bio 2","1677842235","Conservas","2029-09-20","Nutrileche","131.51","497","Disponible"
"SUC07","Sardinas Plus 1","8240255629","Conservas","2027-12-12","Del Monte","199.2","164","Disponible"
"SUC07","Tomate en Lata Natural 3","2210310334","Conservas","2026-06-08","Pepsi","25.68","189","Agotado"
"SUC07","Aceite Vegetal Plus 3","1964164911","Aceites","2028-07-18","Café Rey","237.29","473","Disponible"
"SUC07","Aceite de Oliva Bio 2","9478813347","Aceites","2026-05-12","Rica","53.58","360","Agotado"
"SUC07","Mantequilla Plus 3","2117369169","Lacteos","2026-05-15","Kern's","26.82","189","Disponible"
"SUC07","Margarina 4","8188100401","Lacteos","2026-07-22","Unilever","34.04","366","Disponible"
"SUC07","Shampoo Natural 2","8500915689","Higiene","2026-07-29","Kern's","98.61","221","Disponible"
"SUC07","Acondicionador Natural","6108275915","Higiene","2026-03-26","Rica","49.19","406","Disponible"
"SUC07","Jabon Liquido Natural 2","6361484825","Higiene","2027-12-26","Dos Pinos","147.81","332","Disponible"
"SUC07","Pasta Dental Familiar 2","8271480813","Higiene","2027-07-26","Tío Pelón","173.28","366","Agotado"
"SUC07","Desodorante Plus 2","2100480553","Higiene","2025-09-15","Coca-Cola","28.34","31","Disponible"
"SUC07","Detergente Liquido Familiar 4","9195770563","Limpieza","2029-03-05","Miguelito","249.2","481","Disponible"
"SUC07","Suavizante 1","7956377623","Limpieza","2029-03-06","Coca-Cola","79.11","203","Disponible"
"SUC07","Cloro Mini 2","9766565058","Limpieza","2028-03-28","Del Monte","48.95","87","Disponible"
"SUC07","Escoba Familiar 2","1566590088","Hogar","2027-11-04","Nestle","82.74","272","Disponible"
"SUC07","Trapeador Bio 1","2345482726","Hogar","2026-12-28","Tío Pelón","244.74","256","Disponible"
"SUC07","Pan Molde Premium 1","9061380385","Panaderia","2026-11-23","La Mejor","155.17","390","Disponible"
"SUC07","Tortillas Premium","4833996253","Panaderia","2029-09-12","Nestle","82.31","252","Agotado"
"SUC07","Pan Frances 5","1811405047","Panaderia","2025-08-13","Del Monte","18.37","94","Disponible"
"SUC07","Espagueti Light 1","8327054707","Pastas","2028-03-10","Rica","111.93","459","Agotado"
"SUC07","Macarrones Clasico 1","7703819127","Pastas","2029-06-14","Nutrileche","117.15","58","Disponible"
"SUC07","Papas Fritas Bio 3","2501539056","Snacks","2026-06-05","Nutrileche","54.91","146","Disponible"
"SUC07","Galletas Saladas Mini 3","8827886095","Snacks","2028-09-12","Unilever","143.0","340","Disponible"
"SUC07","Chocolate Mini 4","6070504602","Snacks","2029-09-21","Del Monte","230.5","127","Disponible"
"SUC07","Sal Clasico 1","5406473964","Condimentos","2026-02-05","Pepsi","171.92","349","Disponible"
"SUC07","Azucar Plus 5","2389586583","Condimentos","2029-05-20","Café Rey","12.07","236","Agotado"
"SUC07","Pimienta Familiar 4","3826115582","Condimentos","2029-02-03","Kern's","85.71","23","Agotado"
"SUC07","Oregano Clasico 3","1555426027","Condimentos","2029-01-09","Colgate","216.5","411","Disponible"
"SUC07","Salsa de Tomate 2","4194596665","Condimentos","2027-07-22","Dos Pinos","139.05","309","Agotado"
"SUC07","Pizza Congelada Natural","1764550571","Congelados","2027-08-26","Dos Pinos","241.44","444","Disponible"
"SUC07","Helado Vainilla Extra 3","5994792212","Congelados","2029-01-16","Miguelito","195.98","146","Disponible"
